Product_ID,Category,Subcategory,Fit,Color,Pattern,Material,Price,Product_Name,Rating,Description,Image_URL
P00304,Shirt,Casual,Slim Fit,Grey,Floral,Blended,1390,Grey Slim Fit Shirt,4.0,Casual Shirt with Slim Fit design in Grey. Floral pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00304.jpg
P00305,Dress,Party,Regular Fit,Yellow,Floral,Polyester,2470,Yellow Regular Fit Dress,4.1,Party Dress with Regular Fit design in Yellow. Floral pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00305.jpg
P00306,Kurta,Party,Oversized,White,Printed,Linen,1870,White Oversized Kurta,4.1,Party Kurta with Oversized design in White. Printed pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00306.jpg
P00307,Hoodie,Casual,Regular Fit,Grey,Checked,Wool,1860,Grey Regular Fit Hoodie,4.2,Casual Hoodie with Regular Fit design in Grey. Checked pattern made from Wool. Suitable for everyday fashion and comfortable styling.,data/product_images/P00307.jpg
P00308,Jeans,Formal,Regular Fit,Navy,Solid,Blended,1400,Navy Regular Fit Jeans,4.2,Formal Jeans with Regular Fit design in Navy. Solid pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00308.jpg
P00309,Trousers,Casual,Slim Fit,Brown,Striped,Polyester,1280,Brown Slim Fit Trousers,4.3,Casual Trousers with Slim Fit design in Brown. Striped pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00309.jpg
P00310,Shirt,Formal,Slim Fit,Yellow,Striped,Blended,1210,Yellow Slim Fit Shirt,4.4,Formal Shirt with Slim Fit design in Yellow. Striped pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00310.jpg
P00311,T-Shirt,Sports,Regular Fit,Red,Floral,Linen,1280,Red Regular Fit T-Shirt,4.4,Sports T-Shirt with Regular Fit design in Red. Floral pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00311.jpg
P00312,Jeans,Formal,Regular Fit,Green,Striped,Blended,1580,Green Regular Fit Jeans,3.8,Formal Jeans with Regular Fit design in Green. Striped pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00312.jpg
P00313,Jeans,Sports,Regular Fit,White,Striped,Blended,2010,White Regular Fit Jeans,3.8,Sports Jeans with Regular Fit design in White. Striped pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00313.jpg
P00314,Trousers,Casual,Slim Fit,Red,Plain,Linen,1010,Red Slim Fit Trousers,3.9,Casual Trousers with Slim Fit design in Red. Plain pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00314.jpg
P00315,Kurta,Casual,Relaxed Fit,Grey,Striped,Silk,2870,Grey Relaxed Fit Kurta,4.0,Casual Kurta with Relaxed Fit design in Grey. Striped pattern made from Silk. Suitable for everyday fashion and comfortable styling.,data/product_images/P00315.jpg
P00316,Dress,Party,Relaxed Fit,Blue,Printed,Silk,6040,Blue Relaxed Fit Dress,4.0,Party Dress with Relaxed Fit design in Blue. Printed pattern made from Silk. Suitable for everyday fashion and comfortable styling.,data/product_images/P00316.jpg
P00317,Shirt,Formal,Slim Fit,Beige,Striped,Linen,1930,Beige Slim Fit Shirt,4.0,Formal Shirt with Slim Fit design in Beige. Striped pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00317.jpg
P00318,Shirt,Formal,Regular Fit,Red,Printed,Rayon,1000,Red Regular Fit Shirt,4.1,Formal Shirt with Regular Fit design in Red. Printed pattern made from Rayon. Suitable for everyday fashion and comfortable styling.,data/product_images/P00318.jpg
P00319,T-Shirt,Casual,Regular Fit,White,Solid,Polyester,530,White Regular Fit T-Shirt,4.1,Casual T-Shirt with Regular Fit design in White. Solid pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00319.jpg
P00320,Shirt,Sports,Regular Fit,Yellow,Solid,Rayon,1900,Yellow Regular Fit Shirt,4.2,Sports Shirt with Regular Fit design in Yellow. Solid pattern made from Rayon. Suitable for everyday fashion and comfortable styling.,data/product_images/P00320.jpg
P00321,Hoodie,Sports,Relaxed Fit,Blue,Floral,Blended,2140,Blue Relaxed Fit Hoodie,4.2,Sports Hoodie with Relaxed Fit design in Blue. Floral pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00321.jpg
P00322,Shirt,Formal,Regular Fit,Pink,Printed,Polyester,1360,Pink Regular Fit Shirt,4.3,Formal Shirt with Regular Fit design in Pink. Printed pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00322.jpg
P00323,Hoodie,Sports,Relaxed Fit,Blue,Striped,Polyester,840,Blue Relaxed Fit Hoodie,4.4,Sports Hoodie with Relaxed Fit design in Blue. Striped pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00323.jpg
P00324,Jacket,Sports,Oversized,Blue,Solid,Wool,3400,Blue Oversized Jacket,4.4,Sports Jacket with Oversized design in Blue. Solid pattern made from Wool. Suitable for everyday fashion and comfortable styling.,data/product_images/P00324.jpg
P00325,Trousers,Formal,Slim Fit,White,Solid,Cotton,1560,White Slim Fit Trousers,3.8,Formal Trousers with Slim Fit design in White. Solid pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00325.jpg
P00326,Shirt,Sports,Regular Fit,Navy,Plain,Blended,930,Navy Regular Fit Shirt,3.8,Sports Shirt with Regular Fit design in Navy. Plain pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00326.jpg
P00327,Jeans,Formal,Slim Fit,Beige,Printed,Denim,1390,Beige Slim Fit Jeans,3.9,Formal Jeans with Slim Fit design in Beige. Printed pattern made from Denim. Suitable for everyday fashion and comfortable styling.,data/product_images/P00327.jpg
P00328,Jacket,Sports,Slim Fit,White,Striped,Cotton,3290,White Slim Fit Jacket,4.0,Sports Jacket with Slim Fit design in White. Striped pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00328.jpg
P00329,Trousers,Casual,Relaxed Fit,White,Floral,Blended,700,White Relaxed Fit Trousers,4.0,Casual Trousers with Relaxed Fit design in White. Floral pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00329.jpg
P00330,T-Shirt,Sports,Relaxed Fit,Grey,Checked,Blended,1180,Grey Relaxed Fit T-Shirt,4.0,Sports T-Shirt with Relaxed Fit design in Grey. Checked pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00330.jpg
P00331,Kurta,Ethnic,Oversized,White,Solid,Blended,2020,White Oversized Kurta,4.1,Ethnic Kurta with Oversized design in White. Solid pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00331.jpg
P00332,Kurta,Party,Slim Fit,Grey,Checked,Blended,930,Grey Slim Fit Kurta,4.1,Party Kurta with Slim Fit design in Grey. Checked pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00332.jpg
P00333,Jeans,Casual,Relaxed Fit,Grey,Plain,Denim,2630,Grey Relaxed Fit Jeans,4.2,Casual Jeans with Relaxed Fit design in Grey. Plain pattern made from Denim. Suitable for everyday fashion and comfortable styling.,data/product_images/P00333.jpg
P00334,Trousers,Formal,Relaxed Fit,Navy,Solid,Blended,2180,Navy Relaxed Fit Trousers,4.2,Formal Trousers with Relaxed Fit design in Navy. Solid pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00334.jpg
P00335,Jeans,Sports,Regular Fit,Grey,Floral,Denim,2930,Grey Regular Fit Jeans,4.3,Sports Jeans with Regular Fit design in Grey. Floral pattern made from Denim. Suitable for everyday fashion and comfortable styling.,data/product_images/P00335.jpg
P00336,Hoodie,Sports,Relaxed Fit,Red,Solid,Polyester,1460,Red Relaxed Fit Hoodie,4.4,Sports Hoodie with Relaxed Fit design in Red. Solid pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00336.jpg
P00337,Hoodie,Casual,Regular Fit,Green,Solid,Wool,1390,Green Regular Fit Hoodie,4.4,Casual Hoodie with Regular Fit design in Green. Solid pattern made from Wool. Suitable for everyday fashion and comfortable styling.,data/product_images/P00337.jpg
P00338,Dress,Casual,Regular Fit,Red,Printed,Linen,1890,Red Regular Fit Dress,3.8,Casual Dress with Regular Fit design in Red. Printed pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00338.jpg
P00339,Jacket,Sports,Slim Fit,Red,Printed,Blended,2900,Red Slim Fit Jacket,3.8,Sports Jacket with Slim Fit design in Red. Printed pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00339.jpg
P00340,Jeans,Sports,Relaxed Fit,Black,Printed,Blended,1390,Black Relaxed Fit Jeans,3.9,Sports Jeans with Relaxed Fit design in Black. Printed pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00340.jpg
P00341,Jacket,Sports,Relaxed Fit,Pink,Solid,Blended,2020,Pink Relaxed Fit Jacket,4.0,Sports Jacket with Relaxed Fit design in Pink. Solid pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00341.jpg
P00342,T-Shirt,Sports,Regular Fit,Brown,Printed,Rayon,1400,Brown Regular Fit T-Shirt,4.0,Sports T-Shirt with Regular Fit design in Brown. Printed pattern made from Rayon. Suitable for everyday fashion and comfortable styling.,data/product_images/P00342.jpg
P00343,Jacket,Casual,Slim Fit,Pink,Plain,Blended,3980,Pink Slim Fit Jacket,4.0,Casual Jacket with Slim Fit design in Pink. Plain pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00343.jpg
P00344,Kurta,Casual,Regular Fit,Beige,Striped,Blended,1280,Beige Regular Fit Kurta,4.1,Casual Kurta with Regular Fit design in Beige. Striped pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00344.jpg
P00345,T-Shirt,Casual,Relaxed Fit,Pink,Solid,Polyester,760,Pink Relaxed Fit T-Shirt,4.1,Casual T-Shirt with Relaxed Fit design in Pink. Solid pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00345.jpg
P00346,Shirt,Sports,Slim Fit,Black,Checked,Blended,1530,Black Slim Fit Shirt,4.2,Sports Shirt with Slim Fit design in Black. Checked pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00346.jpg
P00347,Shirt,Casual,Slim Fit,Grey,Plain,Polyester,1340,Grey Slim Fit Shirt,4.2,Casual Shirt with Slim Fit design in Grey. Plain pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00347.jpg
P00348,Jeans,Sports,Slim Fit,Brown,Printed,Blended,2330,Brown Slim Fit Jeans,4.3,Sports Jeans with Slim Fit design in Brown. Printed pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00348.jpg
P00349,Trousers,Sports,Relaxed Fit,Yellow,Checked,Wool,1810,Yellow Relaxed Fit Trousers,4.4,Sports Trousers with Relaxed Fit design in Yellow. Checked pattern made from Wool. Suitable for everyday fashion and comfortable styling.,data/product_images/P00349.jpg
P00350,Jacket,Sports,Regular Fit,Red,Solid,Polyester,1360,Red Regular Fit Jacket,4.4,Sports Jacket with Regular Fit design in Red. Solid pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00350.jpg
P00351,Shirt,Casual,Slim Fit,Brown,Solid,Linen,590,Brown Slim Fit Shirt,3.8,Casual Shirt with Slim Fit design in Brown. Solid pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00351.jpg
P00352,Trousers,Formal,Slim Fit,Navy,Plain,Cotton,1650,Navy Slim Fit Trousers,3.8,Formal Trousers with Slim Fit design in Navy. Plain pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00352.jpg
P00353,T-Shirt,Casual,Relaxed Fit,Pink,Solid,Blended,950,Pink Relaxed Fit T-Shirt,3.9,Casual T-Shirt with Relaxed Fit design in Pink. Solid pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00353.jpg
P00354,T-Shirt,Formal,Relaxed Fit,Yellow,Plain,Linen,650,Yellow Relaxed Fit T-Shirt,4.0,Formal T-Shirt with Relaxed Fit design in Yellow. Plain pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00354.jpg
P00355,Kurta,Party,Regular Fit,Brown,Striped,Linen,2430,Brown Regular Fit Kurta,4.0,Party Kurta with Regular Fit design in Brown. Striped pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00355.jpg
P00356,Hoodie,Sports,Regular Fit,Navy,Striped,Blended,1560,Navy Regular Fit Hoodie,4.0,Sports Hoodie with Regular Fit design in Navy. Striped pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00356.jpg
P00357,Shirt,Casual,Relaxed Fit,Brown,Solid,Cotton,890,Brown Relaxed Fit Shirt,4.1,Casual Shirt with Relaxed Fit design in Brown. Solid pattern made from Cotton. Suitable for everyday fashion and comfortable styling.,data/product_images/P00357.jpg
P00358,T-Shirt,Casual,Oversized,Red,Printed,Rayon,380,Red Oversized T-Shirt,4.1,Casual T-Shirt with Oversized design in Red. Printed pattern made from Rayon. Suitable for everyday fashion and comfortable styling.,data/product_images/P00358.jpg
P00359,Hoodie,Casual,Regular Fit,Green,Floral,Blended,830,Green Regular Fit Hoodie,4.2,Casual Hoodie with Regular Fit design in Green. Floral pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00359.jpg
P00360,T-Shirt,Casual,Regular Fit,White,Striped,Polyester,1310,White Regular Fit T-Shirt,4.2,Casual T-Shirt with Regular Fit design in White. Striped pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00360.jpg
P00361,Jeans,Casual,Regular Fit,Grey,Checked,Denim,2570,Grey Regular Fit Jeans,4.3,Casual Jeans with Regular Fit design in Grey. Checked pattern made from Denim. Suitable for everyday fashion and comfortable styling.,data/product_images/P00361.jpg
P00362,Skirt,Casual,Relaxed Fit,Blue,Checked,Polyester,700,Blue Relaxed Fit Skirt,4.4,Casual Skirt with Relaxed Fit design in Blue. Checked pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00362.jpg
P00363,Kurta,Party,Relaxed Fit,Red,Solid,Linen,830,Red Relaxed Fit Kurta,4.4,Party Kurta with Relaxed Fit design in Red. Solid pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00363.jpg
P00364,Shirt,Sports,Slim Fit,Red,Striped,Polyester,990,Red Slim Fit Shirt,3.8,Sports Shirt with Slim Fit design in Red. Striped pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00364.jpg
P00365,T-Shirt,Casual,Oversized,Yellow,Printed,Polyester,470,Yellow Oversized T-Shirt,3.8,Casual T-Shirt with Oversized design in Yellow. Printed pattern made from Polyester. Suitable for everyday fashion and comfortable styling.,data/product_images/P00365.jpg
P00366,Kurta,Ethnic,Regular Fit,Beige,Solid,Linen,900,Beige Regular Fit Kurta,3.9,Ethnic Kurta with Regular Fit design in Beige. Solid pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00366.jpg
P00367,Shirt,Formal,Slim Fit,Beige,Plain,Rayon,1040,Beige Slim Fit Shirt,4.0,Formal Shirt with Slim Fit design in Beige. Plain pattern made from Rayon. Suitable for everyday fashion and comfortable styling.,data/product_images/P00367.jpg
P00368,Jeans,Formal,Relaxed Fit,Grey,Printed,Blended,1590,Grey Relaxed Fit Jeans,4.0,Formal Jeans with Relaxed Fit design in Grey. Printed pattern made from Blended. Suitable for everyday fashion and comfortable styling.,data/product_images/P00368.jpg
P00369,Trousers,Formal,Regular Fit,Navy,Checked,Linen,1620,Navy Regular Fit Trousers,4.0,Formal Trousers with Regular Fit design in Navy. Checked pattern made from Linen. Suitable for everyday fashion and comfortable styling.,data/product_images/P00369.jpg
